paper_uid,doi,arxiv_id,title,abstract,publication_date,authors,affiliations,source,created_at,updated_at,target_key,affiliation_status,compliance_reason,matched_tokens,assessed_at
doi:https://doi.org/10.3389/fbioe.2025.1631667,https://doi.org/10.3389/fbioe.2025.1631667,,Correction: Baicalin-modifed polyethylenimine for miR-34a efficient and safe delivery,,2025-07-15 00:00:00+00,"[""Baiyan Wang"", ""Hao Tang"", ""Hongtao Zhang"", ""Junyue Xing"", ""LI Rui-qin"", ""Qingchun Cai"", ""Yangfan Xiao"", ""Yingying Wang""]","[""First Affiliated Hospital of Henan University"", ""Henan Provincial People's Hospital"", ""Zhengzhou Central Hospital"", ""Zhengzhou University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.729943+00
doi:https://doi.org/10.1080/07853890.2025.2527364,https://doi.org/10.1080/07853890.2025.2527364,,Soluble programmed cell death ligand-1 as a predictive biomarker for severity and poor prognosis in pulmonary tuberculosis,,2025-07-09 00:00:00+00,"[""Guirong Wang"", ""Hongtao Zhang"", ""Huimin Li"", ""Jun Yan"", ""Ling Yi"", ""Sibo Long"", ""Wanli Lin"", ""Xiaojue Wang"", ""Xinting Yang"", ""Yiheng Shi""]","[""Beijing Chest Hospital"", ""Capital Medical University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.730035+00
doi:https://doi.org/10.1016/j.phymed.2025.156924,https://doi.org/10.1016/j.phymed.2025.156924,,Lian Qiao Wen Dan Decoction attenuates gastric carcinogenesis by alleviating oxidative phosphorylation dysfunction,,2025-05-28 00:00:00+00,"[""Baoen Shan"", ""Bingjie Huo"", ""Cong Zhang"", ""Guangjun Wang"", ""Haiyang Yu"", ""Hongtao Zhang"", ""Lianmei Zhao"", ""Wei Sisi"", ""Wen Yang"", ""Xiaochun Chi"", ""Yanru Song"", ""Zhe Zhang"", ""Zhongdong Hu""]","[""Beijing University of Chinese Medicine"", ""Fourth Hospital of Hebei Medical University"", ""Hebei Medical University"", ""Hebei Provincial Center for Disease Control and Prevention"", ""Tianjin University of Traditional Chinese Medicine""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.730124+00
doi:https://doi.org/10.1242/dev.204694,https://doi.org/10.1242/dev.204694,,Regulation of Hippo signaling and planar cell polarity via distinct regions of the Fat intracellular domain,,2025-05-16 00:00:00+00,"[""Cole R. Julick"", ""Helen McNeill"", ""Hongtao Zhang"", ""Jannette Rusch"", ""Megan Glaeser"", ""Nattapon Thanintorn"", ""Yi Qu"", ""Yonit Tsatskis""]","[""Hospital for Sick Children"", ""Lunenfeld-Tanenbaum Research Institute"", ""Shandong University"", ""Sinai Health System"", ""Washington University in St. Louis""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.730271+00
doi:https://doi.org/10.1109/tvt.2025.3543663,https://doi.org/10.1109/tvt.2025.3543663,,Throughput Optimization in Aerial RIS-Assisted Networks With 3D Imperfect Reflection,,2025-02-19 00:00:00+00,"[""Hongtao Zhang"", ""Jianghui Liu""]","[""Beijing University of Posts and Telecommunications""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.730371+00
doi:https://doi.org/10.1107/s205322962401235x,https://doi.org/10.1107/s205322962401235x,,"A twofold interpenetrated three-dimensional barium(II) metal–organic framework constructed from 2,2′-[terephthaloylbis(azanediyl)]diacetate: synthesis, structure, dihydrogen bonding and spectroscopic properties",,2024-12-31 00:00:00+00,"[""H. S. Yu"", ""Hongtao Zhang"", ""Xinyi Zhao""]","[""Anhui Normal University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.730454+00
doi:https://doi.org/10.21203/rs.3.rs-5407595/v1,https://doi.org/10.21203/rs.3.rs-5407595/v1,,Higher interfragmentary compression force improves lateral tibial plateau fracture stability using locking plate fixation: Experimental and simulation verification,,2024-12-09 00:00:00+00,"[""Daqiang Xu"", ""Fei Wang"", ""Hong Hong"", ""Hongtao Zhang"", ""Jiang Jiang"", ""Jianyi Li"", ""Jun Wang"", ""Rui Jia"", ""Zhenhua Ji""]","[""CM Hospital"", ""Guangzhou Development Zone Hospital"", ""Morpho (United States)"", ""Shandong University"", ""Southern Medical University"", ""Yancheng Third People's Hospital""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.730548+00
doi:https://doi.org/10.1016/j.ijom.2024.09.002,https://doi.org/10.1016/j.ijom.2024.09.002,,Multimodal image-guided surgical robot versus 3D-printed template for brachytherapy of malignant tumours in the skull base and deep facial region: a clinical comparative study,,2024-09-23 00:00:00+00,"[""Fanqiang Meng"", ""Hongtao Zhang"", ""Lei Xing"", ""Lifeng Zhu"", ""Naizhu Jin"", ""Qing Lin""]","[""Beijing Friendship Hospital"", ""Chinese PLA General Hospital""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.73065+00
doi:https://doi.org/10.1007/s00262-024-03687-5,https://doi.org/10.1007/s00262-024-03687-5,,T-cell subsets and cytokines are indicative of neoadjuvant chemoimmunotherapy responses in NSCLC,,2024-04-15 00:00:00+00,"[""Bo Xiao"", ""Chong Wang"", ""Hongtao Zhang"", ""Ling Yi"", ""Nanying Che"", ""Panjian Wei"", ""Tianyu Ma"", ""Yi Han"", ""Zhidong Liu"", ""Ziwei Xu""]","[""Beijing Chest Hospital"", ""Capital Medical University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.730737+00
doi:https://doi.org/10.1016/j.heliyon.2024.e28126,https://doi.org/10.1016/j.heliyon.2024.e28126,,Establishment of novel anti-TIM-3 antibodies interfering with its binding to ligands,,2024-03-18 00:00:00+00,"[""Hongtao Zhang"", ""Jinghui Wang"", ""Ling Yi"", ""Panjian Wei"", ""Teng Ma"", ""Xiaojue Wang"", ""Zhuohong Yan""]","[""Beijing Chest Hospital"", ""Capital Medical University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.730819+00
doi:https://doi.org/10.3389/fpubh.2024.1330521,https://doi.org/10.3389/fpubh.2024.1330521,,Effects of exercise therapy on anxiety and depression in patients with COVID-19: a systematic review and meta-analysis,,2024-03-06 00:00:00+00,"[""Feng Miao"", ""Hongtao Zhang"", ""Ju Tang"", ""Liang‐Liang Chen"", ""Peifeng Wei""]","[""Affiliated Hospital of Shaanxi University of Chinese Medicine"", ""Shaanxi University of Chinese Medicine""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.730931+00
doi:https://doi.org/10.1016/j.ncrna.2024.01.008,https://doi.org/10.1016/j.ncrna.2024.01.008,,"DNM3OS/miR-127-5p/CDH11, activates Wnt3a/β-catenin/LEF-1 pathway to form a positive feedback and aggravate spine facet joint osteoarthritis",,2024-01-21 00:00:00+00,"[""Dixin Luo"", ""Hongtao Zhang"", ""Jing Wang"", ""Wangyang Xu"", ""Xiaozhong Zhou"", ""Xiuming He"", ""Yeyang Wang"", ""Zhenyu Yang""]","[""Guangdong Provincial People's Hospital"", ""Southern Medical University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.731047+00
doi:https://doi.org/10.1016/j.gerinurse.2023.10.027,https://doi.org/10.1016/j.gerinurse.2023.10.027,,Effect of prehabilitation on postoperative outcomes in the frail older people: A systematic review and meta-analysis,,2023-11-15 00:00:00+00,"[""Hongtao Zhang"", ""Ke-ru Yao"", ""Keyi She"", ""Li Huang"", ""Lu Li"", ""Lu Zhao"", ""Qin Luo"", ""Xi Tang"", ""Xinhong Yin"", ""Xinjun Yang"", ""Yue Gao"", ""Zhi-han Wang""]","[""University of South China""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.73116+00
doi:https://doi.org/10.1016/j.psj.2023.103260,https://doi.org/10.1016/j.psj.2023.103260,,Chromium propionate supplementation to energy- and protein-reduced diets reduces feed consumption but improves feed conversion ratio of yellow-feathered male broilers in the early period and improves meat quality,,2023-11-07 00:00:00+00,"[""Caimei Wu"", ""De Wu"", ""Hongtao Zhang"", ""Jian Li"", ""Jianping Wang"", ""Kangkang Nie"", ""Lianqiang Che"", ""Qianqian Zhang"", ""Yan Lin"", ""Yong Zhuo"", ""Yukun Jiang"", ""Zheng Luo""]","[""Sichuan Agricultural University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_479cf578d25a80c294ee,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.731282+00
doi:https://doi.org/10.1093/ijnp/pyaf052.134,https://doi.org/10.1093/ijnp/pyaf052.134,,296. A POPULATION-BASED STUDY ON LONG-TERM MORTALITY RISK ASSOCIATED WITH CLOZAPINE USE AMONG PATIENTS WITH SCHIZOPHRENIA,,2025-08-01 00:00:00+00,"[""E H M Lee"", ""Hao Luo"", ""Heidi Taipale"", ""Huan Zhou"", ""Jianing Tang"", ""Jiayi Zhou"", ""SF Lui"", ""Sherry Kit Wa Chan"", ""Tarun Bastiampillai"", ""William G. Honer"", ""Wing Chung Chang""]","[""Adelaide Institute for Sleep Health"", ""Chinese University of Hong Kong"", ""Education University of Hong Kong"", ""Flinders Medical Centre"", ""Flinders University"", ""University of British Columbia"", ""University of Eastern Finland"", ""University of Hong Kong"", ""University of Waterloo""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_59f79bf0533792eb908c,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.731563+00
doi:https://doi.org/10.1192/bjp.2025.10312,https://doi.org/10.1192/bjp.2025.10312,,Population-based study of long-term mortality risk associated with clozapine use among patients with schizophrenia,,2025-07-04 00:00:00+00,"[""Edwin Lee"", ""Hao Luo"", ""Heidi Taipale"", ""Huiquan Zhou"", ""Jennifer Tang"", ""Jiayi Zhou"", ""Sherry Kit Wa Chan"", ""Simon S. Y. Lui"", ""Tarun Bastiampillai"", ""William G. Honer"", ""Wing Chung Chang""]","[""Chinese University of Hong Kong"", ""Flinders University"", ""Karolinska Institutet"", ""Monash University"", ""Niuvanniemi Hospital"", ""University of British Columbia"", ""University of Eastern Finland"", ""University of Hong Kong"", ""University of Waterloo""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_59f79bf0533792eb908c,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.731699+00
doi:https://doi.org/10.1073/pnas.2414202122,https://doi.org/10.1073/pnas.2414202122,,Shared host genetic landscape of respiratory viral infection,,2025-05-15 00:00:00+00,"[""Amalio Telenti"", ""Anna Sahakyan"", ""Arnold Park"", ""B. Kowalski"", ""Dale R. Balce"", ""Elizabeth A. Mueller"", ""Emily Wong"", ""Esteban Carabajal"", ""G.F. Lo"", ""Herbert W. Virgin"", ""István Bartha"", ""Jiayi Zhou"", ""Johannes Grosse"", ""Laura Wedel"", ""Leah Soriaga"", ""Li Yin"", ""Lisha Wang"", ""Logeshwaran Somasundaram"", ""Matteo M. E. Metruccio"", ""Michael R. McAllaster"", ""Ona Barauskas"", ""Samantha S. Yim"", ""Seungmin Hwang"", ""Soo-Young Lee"", ""Timothy R. Mahoney"", ""Tod Steinfeld"", ""Winston C. Tse"", ""Zachary E. Newby""]","[""VIR Biotechnology (United States)""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_59f79bf0533792eb908c,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.731841+00
doi:https://doi.org/10.1016/s0168-8278(25)01984-1,https://doi.org/10.1016/s0168-8278(25)01984-1,,"FRI-247 In vitro characterization of elebsiran (VIR-2218), an investigational siRNA therapeutic targeting hepatitis B virus",,2025-05-01 00:00:00+00,"[""Adam Castoreno"", ""Andrea L. Cathcart"", ""Florian A. Lempp"", ""Grégory Camus"", ""Hasan Imam"", ""Jiayi Zhou"", ""Joseph Barry"", ""Nguyen Van Tuyen""]",[],openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_59f79bf0533792eb908c,unknown,status=unknown; matched=-,[],2026-03-31 06:51:09.731947+00
doi:https://doi.org/10.1016/j.ecoenv.2025.118106,https://doi.org/10.1016/j.ecoenv.2025.118106,,Lower risk of atrial fibrillation associated with visible greenness within community life circle: Findings from a population-based study,,2025-03-30 00:00:00+00,"[""Hai Deng"", ""Jiayi Zhou"", ""Ling Fang"", ""Lingxi Wang"", ""Lixian Lao"", ""Pi Guo"", ""Ting Xu"", ""Tingting Dai"", ""Xiaoyan Cai"", ""Xu Wang"", ""Yunchong Yao""]","[""Cancer Hospital of Shantou University Medical College"", ""Chinese University of Hong Kong, Shenzhen"", ""Guangdong Academy of Medical Sciences"", ""Guangdong Provincial People's Hospital"", ""Shantou University"", ""Shantou University Medical College"", ""Shenzhen Second People's Hospital""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_59f79bf0533792eb908c,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.732038+00
doi:https://doi.org/10.1016/j.jhepr.2025.101400,https://doi.org/10.1016/j.jhepr.2025.101400,,Therapy with murinized tobevibart and elebsiran is efficacious in a liver-chimeric mouse model of HDV infection,,2025-03-23 00:00:00+00,"[""Andreas S. Puschnik"", ""Ashley N Terrell"", ""Davide Corti"", ""Eduardo Melani Rocha"", ""Florian A. Lempp"", ""Hannah Kaiser"", ""Jiayi Zhou"", ""Lisa A. Purcell""]","[""VIR Biotechnology (United States)"", ""Vir Biotechnology (Switzerland)""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_59f79bf0533792eb908c,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.732127+00
doi:https://doi.org/10.1111/mec.17521,https://doi.org/10.1111/mec.17521,,Decoding plant‐induced transcriptomic variability and consistency in two related polyphagous mites differing in host ranges,,2024-08-29 00:00:00+00,"[""Ary A. Hoffmann"", ""Jiayi Zhou"", ""Jing‐Tao Sun"", ""Lei Chen"", ""Lixue Guo"", ""Shi‐Mei Huo"", ""Xiao‐Yue Hong"", ""Xinyue Yu""]","[""Nanjing Agricultural University"", ""The University of Melbourne""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_59f79bf0533792eb908c,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.732225+00
doi:https://doi.org/10.1021/acs.jmedchem.4c01402,https://doi.org/10.1021/acs.jmedchem.4c01402,,Discovery of Potent STT3A/B Inhibitors and Assessment of Their Multipathogen Antiviral Potential and Safety,,2024-08-13 00:00:00+00,"[""A. Terrell"", ""Amalio Telenti"", ""Andrew J. Peat"", ""Arnold Park"", ""Ashley M. Adams"", ""B. Kowalski"", ""Belinda E. Hetzler"", ""Beth Fernandez"", ""Bob Plastridge"", ""Charles F. McHugh"", ""Christophe Colas"", ""Corey Momont"", ""Dale R. Balce"", ""Dana Bohan"", ""David Sweeney"", ""Deidre A. Dalmas"", ""Dingjun Chen"", ""Earl Gordon"", ""Elizabeth A. Mueller"", ""Esteban Carabajal"", ""Fatai S. Oladunni"", ""G.F. Lo"", ""H. Christian Eberl"", ""Haiying Cai"", ""Isra Darwech"", ""István Bartha"", ""J oslash rgen Fischer Hansen"", ""James T. Cassidy"", ""Jiayi Zhou"", ""Johannes Grosse"", ""Joseph E. Pero"", ""Khuram W. Chaudhary"", ""Laura Wedel"", ""Leah Soriaga"", ""Lindsey Talecki"", ""Lisha Wang"", ""Malar Pannirselvam"", ""Marcus Bantscheff"", ""Maria Concetta Nigro"", ""Matthew J. Cato"", ""Michael R. McAllaster"", ""Nathan D. Shapiro"", ""Neil D. Pearson"", ""Neil R. Stokes"", ""Ona Barauskas"", ""Parikshit Bagchi"", ""Pegah Safabakhsh"", ""Ramona S. Adolph"", ""Rohit Ranjan"", ""Sam Jeyasingh"", ""Samantha S. Yim"", ""Seungmin Hwang"", ""Shuya Wang"", ""Stephanie Lehmann"", ""Thilo Werner"", ""Winston C. Tse"", ""Yi-Pei Chen"", ""Zachary E. Newby""]","[""South College"", ""VIR Biotechnology (United States)""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_59f79bf0533792eb908c,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.732351+00
doi:https://doi.org/10.1038/s41586-023-06487-6,https://doi.org/10.1038/s41586-023-06487-6,,"Neutralization, effector function and immune imprinting of Omicron variants",,2023-08-30 00:00:00+00,"[""Alessandra Franzetti-Pellanda"", ""Alessandro Ceschi"", ""Alex Chen"", ""Amin Addetia"", ""Antonio Lanzavecchia"", ""Anushka Rajesh"", ""Barbara Guarino"", ""Bradley Whitener"", ""Cameron Stewart"", ""Carley McAlister"", ""Chiara Silacci-Fregni"", ""Christian Garzoni"", ""Christian Saliba"", ""Courtney Yoshiyama"", ""Daisy Johnson"", ""Dana Bohan"", ""David Veesler"", ""Davide Corti"", ""Dora Pinto"", ""Elisabetta Cameroni"", ""Exequiel Dellota"", ""Fabio Benigni"", ""Florence Larrous"", ""Florian A. Lempp"", ""Francesco Muoio"", ""Giada Leoni"", ""Gloria Lombardo"", ""Gretja Schnell"", ""Guilherme Dias de Melo"", ""Gyorgy Snell"", ""Ha V. Dang"", ""Helen Y. Chu"", ""Hervé Bourhy"", ""James Brett Case"", ""Jennifer K. Logue"", ""Jessica Bassi"", ""Jiayi Zhou"", ""Joel Quispe"", ""Julia Noack"", ""Kaitlin R. Sprouse"", ""Katja Culap"", ""Laura E. Rosen"", ""Lauriane Kergoat"", ""Lisa A. Purcell"", ""Luca Bernasconi"", ""Luca Piccoli"", ""Lucia Vincenzetti"", ""Maira Biggiogero"", ""Marco Dini"", ""Martina Beltramello"", ""Martina Giurdanella"", ""Michael Diamond"", ""Michael Schmid"", ""Minjeong Kim"", ""Nadine Czudnochowski"", ""Nicholas Franko"", ""Nisar Farhat"", ""Olivier Giannini"", ""Paolo Ferrari"", ""Pietro E. Cippà"", ""Rima Acosta"", ""Sambhavi Subramanian"", ""Stephanie Zappi"", ""Suzanne M. Scheaffer"", ""Young‐Jun Park""]","[""Clinica Luganese Moncucco"", ""Ente Ospedaliero Cantonale"", ""Howard Hughes Medical Institute"", ""Institut Pasteur"", ""Kantonsspital Aarau"", ""St. Andrews University"", ""UNSW Sydney"", ""University Hospital of Zurich"", ""University of Washington"", ""Università della Svizzera italiana"", ""Université Paris Cité"", ""VIR Biotechnology (United States)"", ""Vir Biotechnology (Switzerland)"", ""Washington University in St. Louis""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_59f79bf0533792eb908c,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.732487+00
openalex:https://openalex.org/W3045989255,,,O 6 -甲基鸟嘌呤-DNA甲基转移酶siRNA联合替莫唑胺对黑素瘤细胞增殖的影响,,2020-07-01 00:00:00+00,"[""孙圣荣"", ""孙金中"", ""蒋冠"", ""辛勇"", ""黄倩""]",[],openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4e411aad9b43a70040e1,unknown,status=unknown; matched=-,[],2026-03-31 06:51:09.743194+00
doi:https://doi.org/10.1016/j.jhep.2023.07.003,https://doi.org/10.1016/j.jhep.2023.07.003,,Potent broadly neutralizing antibody VIR-3434 controls hepatitis B and D virus infection and reduces HBsAg in humanized mice,,2023-07-17 00:00:00+00,"[""Amalio Telenti"", ""Andrea L. Cathcart"", ""Andreas Schulze"", ""Christy M. Hebner"", ""David M. Belnap"", ""Davide Corti"", ""Elisabetta Cameroni"", ""Fabio Benigni"", ""Fabrizia Zatta"", ""Florian A. Lempp"", ""Gloria Lombardo"", ""Gyorgy Snell"", ""Hannah Kaiser"", ""Hasan Imam"", ""Jiayi Zhou"", ""Julia Noack"", ""Laura E. Rosen"", ""Leah Soriaga"", ""Lisa A. Purcell"", ""Lucia Vincenzetti"", ""Marc Lütgehetmann"", ""Maura Dandri"", ""Michael Schmid"", ""Nadia Passini"", ""Siro Bianchi"", ""Stefano Jaconi"", ""Stephan Urban"", ""Tassilo Volz""]","[""German Center for Infection Research"", ""Heidelberg University"", ""University Hospital Heidelberg"", ""University Medical Center Hamburg-Eppendorf"", ""University of Utah"", ""Universität Hamburg"", ""VIR Biotechnology (United States)"", ""Vir Biotechnology (Switzerland)""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_59f79bf0533792eb908c,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:09.732597+00
